,id_product,product,brand,series,price,id_shop,location,storage,cpu,date,sold
14182,4095,Lenovo Ideapad Slim 5,Lenovo,ideapad,9999000.0,mimomart,Jakarta Utara,256 GB,AMD,2021-01-19,6
14183,3667,Lenovo Ideapad Flex 5,Lenovo,ideapad,9628000.0,wikigarageid-1,Jakarta Utara,512 GB,Intel,2021-01-19,7
14184,4103,Lenovo Ideapad Slim 3i,Lenovo,ideapad,9645000.0,distrilapid,Jakarta Pusat,512 GB,Intel,2021-01-19,26
14185,3635,Lenovo Ideapad 3 15,Lenovo,ideapad,8599000.0,mimomart,Jakarta Utara,256 GB,Intel,2021-01-19,12
14186,2971,Lenovo Ideapad Slim 5i,Lenovo,ideapad,10999000.0,sinarmulia,Jakarta Barat,512 GB,Intel,2021-01-19,14
14187,3547,Lenovo Ideapad S340 14,Lenovo,ideapad,8849000.0,janurtech,Jakarta Utara,512 GB,AMD,2021-01-19,17
14188,3688,Lenovo Ideapad Flex 5,Lenovo,ideapad,9795000.0,setiajayacom,Jakarta Pusat,512 GB,Intel,2021-01-19,1
14189,4125,Lenovo Ideapad Slim 3,Lenovo,ideapad,7099000.0,rajacomkdr,Kediri,256 GB,AMD,2021-01-19,4
14190,4126,Free Office!lenovo Ideapad 3-14iil05,Lenovo,ideapad,10199000.0,macroonestopoff,Jakarta Barat,512 GB,Intel,2021-01-19,1
14191,4127,Lenovo Ideapad Slim3 Ryzen,Lenovo,ideapad,7599000.0,onlineshopjambu,Bogor,,AMD,2021-01-19,1
14192,3708,Lenovo Ideapad S145-14ikb I3-8130u,Lenovo,ideapad,7880000.0,infonetmanggadua,Jakarta Pusat,512 GB,Intel,2021-01-19,3
14193,3702,Lenovo Ideapad Slim 3,Lenovo,ideapad,8000000.0,lydlotech,Medan,512 GB,Intel,2021-01-19,1
14194,4128,Lenovo Ideapad Slim 5i,Lenovo,ideapad,10799000.0,infonetmanggadua,Jakarta Pusat,512 GB,Intel,2021-01-19,1
14195,4129,Lenovo Ideapad Slim 3,Lenovo,ideapad,7850000.0,mitrasentosanb,Jakarta Pusat,512 GB,Intel,2021-01-19,2
14196,4130,Lenovo Ideapad Slim 5i,Lenovo,ideapad,12444000.0,distrilapid,Jakarta Pusat,512 GB,Intel,2021-01-19,2
14197,4095,Lenovo Ideapad Slim 5,Lenovo,ideapad,9999000.0,mimomart,Jakarta Utara,256 GB,AMD,2021-01-19,6
14198,3667,Lenovo Ideapad Flex 5,Lenovo,ideapad,9628000.0,wikigarageid-1,Jakarta Utara,512 GB,Intel,2021-01-19,7
14199,4103,Lenovo Ideapad Slim 3i,Lenovo,ideapad,9645000.0,distrilapid,Jakarta Pusat,512 GB,Intel,2021-01-19,26
14200,3635,Lenovo Ideapad 3 15,Lenovo,ideapad,8599000.0,mimomart,Jakarta Utara,256 GB,Intel,2021-01-19,12
14201,2971,Lenovo Ideapad Slim 5i,Lenovo,ideapad,10999000.0,sinarmulia,Jakarta Barat,512 GB,Intel,2021-01-19,14
14202,3513,Lenovo Ideapad Slim 3,Lenovo,ideapad,7900000.0,anekakomputer,Jakarta Utara,512 GB,Intel,2021-01-19,1
14203,4023,Lenovo Ideapad Slim 3,Lenovo,ideapad,10080000.0,mikrotek,Medan,512 GB,Intel,2021-01-19,2
14204,4028,Lenovo Ideapad 130 -,Lenovo,ideapad,5950999.0,rabbitnet,Pekanbaru,256 GB,Intel,2021-01-19,1
14205,3715,Lenovo Ideapad 320 Intel,Lenovo,ideapad,6500000.0,tercepath,Jakarta Barat,1 TB,Intel,2021-01-19,6
14206,4131,Lenovo Ideapad S145-ast-7nid Amd,Lenovo,ideapad,4650000.0,bestqualitycom,Jakarta Pusat,,AMD,2021-01-19,2
14207,3710,Leptop Lenovo Ideapad 300,Lenovo,ideapad,5250000.0,megazone-electro,Jakarta Barat,,Intel,2021-01-19,1
14208,4029,Lenovo Ideapad Flex 5,Lenovo,ideapad,15799000.0,kingznotebook,Jakarta Pusat,512 GB,Intel,2021-01-19,2
14209,4030,Promo Lenovo Ideapad Slim,Lenovo,ideapad,5760000.0,knkbec4,Bandung,512 GB,,2021-01-19,20
14210,3532,Lenovo Ideapad Slim 3-14iil05-1035g1-8gb-512gb-mx330-win10,Lenovo,ideapad,10505000.0,betterofchoice,Jakarta Selatan,512 GB,,2021-01-19,4
14211,3796,Lenovo Ideapad Slim 3,Lenovo,ideapad,9999000.0,vjnotebook,Jakarta Pusat,512 GB,Intel,2021-01-19,5
14212,4095,Lenovo Ideapad Slim 5,Lenovo,ideapad,9999000.0,mimomart,Jakarta Utara,256 GB,AMD,2021-01-19,6
14213,3667,Lenovo Ideapad Flex 5,Lenovo,ideapad,9628000.0,wikigarageid-1,Jakarta Utara,512 GB,Intel,2021-01-19,7
14214,4103,Lenovo Ideapad Slim 3i,Lenovo,ideapad,9645000.0,distrilapid,Jakarta Pusat,512 GB,Intel,2021-01-19,26
14215,3635,Lenovo Ideapad 3 15,Lenovo,ideapad,8599000.0,mimomart,Jakarta Utara,256 GB,Intel,2021-01-19,12
14216,2971,Lenovo Ideapad Slim 5i,Lenovo,ideapad,10999000.0,sinarmulia,Jakarta Barat,512 GB,Intel,2021-01-19,14
14217,3543,Lenovo Ideapad Slim 3,Lenovo,ideapad,7777000.0,newtechnocomp-1,Kab. Tangerang,512 GB,Intel,2021-01-19,1
14218,4061,Lenovo Ideapad,Lenovo,ideapad,5010000.0,kiristreet99,Jambi,,,2021-01-19,1
14219,4062,Lenovo Ideapad Slim 3,Lenovo,ideapad,9090000.0,mitrarob,Tangerang,512 GB,Intel,2021-01-19,2
14220,3512,Lenovo Ideapad Flex 5,Lenovo,ideapad,12930000.0,bssutamimlg,Malang,,Intel,2021-01-19,3
14221,3524,Lenovo Ideapad Slim 3,Lenovo,ideapad,7650000.0,rajacomkdr,Kediri,256 GB,AMD,2021-01-19,3
14222,4025,Lenovo Ideapad Gaming 3,Lenovo,ideapad,14499000.0,sinarmulia,Jakarta Barat,512 GB,AMD,2021-01-19,3
14223,4064,Lenovo Ideapad Slim 3i,Lenovo,ideapad,8100000.0,d-m-i,Jakarta Pusat,512 GB,Intel,2021-01-19,1
14224,3528,Gaming Lenovo Ideapad Ip330,Lenovo,ideapad,5190000.0,abcomputerph2,Jakarta Selatan,,AMD,2021-01-19,1
14225,3720,Lenovo Ideapad Slim 5,Lenovo,ideapad,12399000.0,antoniomarketer,Jakarta Selatan,512 GB,AMD,2021-01-19,1
14226,3647,Lenovo Ideapad 5 14itl05,Lenovo,ideapad,11799000.0,lenovo-official,Jakarta Pusat,512 GB,Intel,2021-01-19,14
14227,4095,Lenovo Ideapad Slim 5,Lenovo,ideapad,9999000.0,mimomart,Jakarta Utara,256 GB,AMD,2021-01-19,6
14228,3667,Lenovo Ideapad Flex 5,Lenovo,ideapad,9628000.0,wikigarageid-1,Jakarta Utara,512 GB,Intel,2021-01-19,7
14229,4103,Lenovo Ideapad Slim 3i,Lenovo,ideapad,9645000.0,distrilapid,Jakarta Pusat,512 GB,Intel,2021-01-19,26
14230,3635,Lenovo Ideapad 3 15,Lenovo,ideapad,8599000.0,mimomart,Jakarta Utara,256 GB,Intel,2021-01-19,12
14231,2971,Lenovo Ideapad Slim 5i,Lenovo,ideapad,10999000.0,sinarmulia,Jakarta Barat,512 GB,Intel,2021-01-19,14
14232,3544,"Lenovo Ideapad 330-5tid 14""",Lenovo,ideapad,4950000.0,archive-sentralcomp,Serang,,AMD,2021-01-19,1
14233,4132,Lenovo Ideapad 320 Black,Lenovo,ideapad,5249000.0,elektronik-,Jakarta Barat,1 TB,AMD,2021-01-19,1
14234,4133,Lenovo Ideapad Flex 5,Lenovo,ideapad,12350000.0,vjnotebook,Jakarta Pusat,512 GB,Intel,2021-01-19,11
14235,4134,Core I7 Gen 7,Lenovo,ideapad,9999000.0,cude-computer,Bekasi,,Intel,2021-01-19,1
14236,3542,Lenovo Ideapad 330 Intel,Lenovo,ideapad,6500000.0,plnetaudio,Jakarta Barat,1 TB,Intel,2021-01-19,1
14237,3730,Lenovo Ideapad 110-141sk-1cid,Lenovo,ideapad,5275000.0,solusicom,Jakarta Pusat,,,2021-01-19,1
14238,3805,Lenovo Ideapad 3 14iml05,Lenovo,ideapad,5690000.0,bssutamimlg,Malang,256 GB,Intel,2021-01-19,1
14239,3584,Lenovo Ideapad Slim 3,Lenovo,ideapad,8275000.0,studiolaptop,Jakarta Pusat,512 GB,AMD,2021-01-19,29
14240,3806,Lenovo Ideapad Slim 3,Lenovo,ideapad,5960000.0,elitecom,Kab. Tangerang,256 GB,Intel,2021-01-19,1
14241,4027,Lenovo Ideapad Slim 5i,Lenovo,ideapad,11599000.0,prostorecomputer,Jakarta Utara,512 GB,Intel,2021-01-19,10
14242,4095,Lenovo Ideapad Slim 5,Lenovo,ideapad,9999000.0,mimomart,Jakarta Utara,256 GB,AMD,2021-01-19,6
14243,3667,Lenovo Ideapad Flex 5,Lenovo,ideapad,9628000.0,wikigarageid-1,Jakarta Utara,512 GB,Intel,2021-01-19,7
14244,4103,Lenovo Ideapad Slim 3i,Lenovo,ideapad,9645000.0,distrilapid,Jakarta Pusat,512 GB,Intel,2021-01-19,26
14245,3635,Lenovo Ideapad 3 15,Lenovo,ideapad,8599000.0,mimomart,Jakarta Utara,256 GB,Intel,2021-01-19,12
14246,2971,Lenovo Ideapad Slim 5i,Lenovo,ideapad,10999000.0,sinarmulia,Jakarta Barat,512 GB,Intel,2021-01-19,14
14247,3558,Lenovo Ideapad Denim Blue,Lenovo,ideapad,6000000.0,anitakomputer,Jakarta Barat,,,2021-01-19,1
14248,3582,Lenovo Ideapad Slim 5,Lenovo,ideapad,12799000.0,lenovo-official,Jakarta Pusat,512 GB,Intel,2021-01-19,9
14249,4135,Lenovo Ideapad Slim 5i,Lenovo,ideapad,10499000.0,greetmart,Jakarta Utara,512 GB,Intel,2021-01-19,1
14250,3594,Lenovo Ideapad 330 14ast,Lenovo,ideapad,5299000.0,chestermini,Jakarta Utara,1 TB,,2021-01-19,2
14251,4136,Gaming Lenovo Ideapad 330,Lenovo,ideapad,5999999.0,nazwas-2,Jakarta Pusat,1 TB,AMD,2021-01-19,6
14252,3570,Lenovo Ideapad Flex 5,Lenovo,ideapad,15742000.0,agusidstoreapple,Jakarta Pusat,512 GB,Intel,2021-01-19,1
14253,3735,Notebook Lenovo Ideapad 330-15arr,Lenovo,ideapad,9800000.0,galaxxytech,Surabaya,1 TB,AMD,2021-01-19,3
14254,3596,Lenovo Ideapad S340 14,Lenovo,ideapad,8849000.0,greetmart,Jakarta Utara,512 GB,AMD,2021-01-19,1
14255,3593,Lenovo Ideapad Gaming 3i,Lenovo,ideapad,12999000.0,3-waycomputer,Semarang,512 GB,Intel,2021-01-19,2
14256,3597,Lenovo Ideapad Slim 3,Lenovo,ideapad,5490000.0,khiyar-it,Jakarta Selatan,256 GB,,2021-01-19,2
14257,3667,Lenovo Ideapad Flex 5,Lenovo,ideapad,9628000.0,wikigarageid-1,Jakarta Utara,512 GB,Intel,2021-01-20,8
14258,4137,Lenovo Ideapad S340 14,Lenovo,ideapad,8699000.0,seits,Jakarta Utara,512 GB,AMD,2021-01-20,8
14259,2971,Lenovo Ideapad Slim 5i,Lenovo,ideapad,10999000.0,sinarmulia,Jakarta Barat,512 GB,Intel,2021-01-20,14
14260,3418,Lenovo Ideapad 3 14iil05,Lenovo,ideapad,9799000.0,royalltech,Jakarta Utara,512 GB,Intel,2021-01-20,153
14261,3596,Lenovo Ideapad S340 14,Lenovo,ideapad,8849000.0,greetmart,Jakarta Utara,512 GB,AMD,2021-01-20,1
14262,3418,Lenovo Ideapad 3 14iil05,Lenovo,ideapad,9799000.0,royalltech,Jakarta Utara,512 GB,Intel,2021-01-20,153
14263,3419,Lenovo Ideapad Slim 3,Lenovo,ideapad,10099000.0,protechcom,Jakarta Pusat,512 GB,Intel,2021-01-20,91
14264,3420,Lenovo Ideapad Slim 3i,Lenovo,ideapad,10599000.0,collinsofficial,Jakarta Pusat,512 GB,Intel,2021-01-20,36
14265,3638,Lenovo Ideapad Slim 3i,Lenovo,ideapad,10399000.0,sinarmulia,Jakarta Barat,512 GB,Intel,2021-01-20,74
14266,3465,Lenovo Ideapad 3 14iil05,Lenovo,ideapad,10394010.0,lenovo-official,Jakarta Pusat,512 GB,Intel,2021-01-20,198
14267,4106,Lenovo Ideapad 3-14iil Intel,Lenovo,ideapad,7999000.0,globalpersadasys,Jakarta Pusat,512 GB,Intel,2021-01-20,5
14268,3424,Lenovo Ideapad 3-14iil05 Intel,Lenovo,ideapad,7099000.0,bestqualitycom,Jakarta Pusat,256 GB,Intel,2021-01-20,10
14269,3430,Lenovo Ideapad Slim 3,Lenovo,ideapad,9999000.0,hosanacomp,Jakarta Pusat,512 GB,Intel,2021-01-20,78
14270,3431,Lenovo Ideapad Slim 3,Lenovo,ideapad,9999000.0,sinarmulia,Jakarta Barat,512 GB,AMD,2021-01-20,49
14271,3436,Lenovo Ideapad Slim 3,Lenovo,ideapad,9949000.0,djteknologi,Jakarta Barat,512 GB,Intel,2021-01-20,52
14272,3667,Lenovo Ideapad Flex 5,Lenovo,ideapad,9628000.0,wikigarageid-1,Jakarta Utara,512 GB,Intel,2021-01-20,8
14273,4137,Lenovo Ideapad S340 14,Lenovo,ideapad,8699000.0,seits,Jakarta Utara,512 GB,AMD,2021-01-20,8
14274,2971,Lenovo Ideapad Slim 5i,Lenovo,ideapad,10999000.0,sinarmulia,Jakarta Barat,512 GB,Intel,2021-01-20,14
14275,3418,Lenovo Ideapad 3 14iil05,Lenovo,ideapad,9799000.0,royalltech,Jakarta Utara,512 GB,Intel,2021-01-20,153
14276,3596,Lenovo Ideapad S340 14,Lenovo,ideapad,8849000.0,greetmart,Jakarta Utara,512 GB,AMD,2021-01-20,1
14277,4104,Lenovo Ideapad Slim 3i,Lenovo,ideapad,8499000.0,hosanacomp,Jakarta Pusat,512 GB,Intel,2021-01-20,11
14278,4105,Lenovo Ideapad Slim 3,Lenovo,ideapad,9799000.0,mimomart,Jakarta Utara,512 GB,Intel,2021-01-20,55
14279,3812,Lenovo Ideapad Slim 3,Lenovo,ideapad,8599000.0,elitecom,Kab. Tangerang,512 GB,AMD,2021-01-20,64
14280,3433,Lenovo Ideapad 730s 13iwl,Lenovo,ideapad,12799000.0,gateway,Jakarta Utara,512 GB,Intel,2021-01-20,54
14281,3427,Lenovo Ideapad Slim 5i,Lenovo,ideapad,13999000.0,sinarmulia,Jakarta Barat,512 GB,Intel,2021-01-20,19
14282,3813,Lenovo Ideapad Flex 5,Lenovo,ideapad,10299000.0,protechcom,Jakarta Pusat,512 GB,Intel,2021-01-20,20
14283,4107,Lenovo Ideapad Slim 3,Lenovo,ideapad,8899000.0,spacetech,Jakarta Barat,512 GB,AMD,2021-01-20,16
14284,2971,Lenovo Ideapad Slim 5i,Lenovo,ideapad,10999000.0,sinarmulia,Jakarta Barat,512 GB,Intel,2021-01-20,14
14285,3748,Lenovo Ideapad Slim 3i,Lenovo,ideapad,5999000.0,protechcom,Jakarta Pusat,256 GB,Intel,2021-01-20,44
14286,3677,Lenovo Ideapad Slim 5i,Lenovo,ideapad,10499000.0,techpoint,Jakarta Selatan,512 GB,Intel,2021-01-20,12
14287,3667,Lenovo Ideapad Flex 5,Lenovo,ideapad,9628000.0,wikigarageid-1,Jakarta Utara,512 GB,Intel,2021-01-20,8
14288,4137,Lenovo Ideapad S340 14,Lenovo,ideapad,8699000.0,seits,Jakarta Utara,512 GB,AMD,2021-01-20,8
14289,2971,Lenovo Ideapad Slim 5i,Lenovo,ideapad,10999000.0,sinarmulia,Jakarta Barat,512 GB,Intel,2021-01-20,14
14290,3418,Lenovo Ideapad 3 14iil05,Lenovo,ideapad,9799000.0,royalltech,Jakarta Utara,512 GB,Intel,2021-01-20,153
14291,3596,Lenovo Ideapad S340 14,Lenovo,ideapad,8849000.0,greetmart,Jakarta Utara,512 GB,AMD,2021-01-20,1
14292,4138,Lenovo Ideapad Slim 3i-14iil05,Lenovo,ideapad,7399000.0,queenprocessor,Jakarta Pusat,256 GB,Intel,2021-01-20,6
14293,4139,Lenovo Ideapad Slim 3i,Lenovo,ideapad,8499000.0,hosanacomp,Jakarta Pusat,512 GB,Intel,2021-01-20,17
14294,3938,Lenovo Ideapad Slim 3,Lenovo,ideapad,9799000.0,prostorecomputer,Jakarta Utara,512 GB,Intel,2021-01-20,15
14295,3822,Lenovo Ideapad Slim 3i,Lenovo,ideapad,5999000.0,collinsofficial,Jakarta Pusat,256 GB,Intel,2021-01-20,47
14296,3454,Lenovo Ideapad Gaming 3i,Lenovo,ideapad,12649000.0,djteknologi,Jakarta Barat,512 GB,Intel,2021-01-20,9
14297,4140,Lenovo 14'' Ideapad 110,Lenovo,ideapad,4000000.0,electronicserbaa,Jakarta Barat,,Intel,2021-01-20,16
14298,3451,Lenovo Ideapad Slim 3,Lenovo,ideapad,9799000.0,uptod4te,Bandung,512 GB,Intel,2021-01-20,29
14299,4109,Lenovo Slim 3 Ideapad,Lenovo,ideapad,9999000.0,vistar518,Jakarta Pusat,512 GB,AMD,2021-01-20,2
14300,3438,Lenovo Ideapad Slim 3,Lenovo,ideapad,6250000.0,justin-shop,Surabaya,256 GB,AMD,2021-01-20,6
14301,4141,Lenovo Ideapad Flex 5i,Lenovo,ideapad,14499000.0,protechcom,Jakarta Pusat,512 GB,Intel,2021-01-20,10
14302,3667,Lenovo Ideapad Flex 5,Lenovo,ideapad,9628000.0,wikigarageid-1,Jakarta Utara,512 GB,Intel,2021-01-20,8
14303,4137,Lenovo Ideapad S340 14,Lenovo,ideapad,8699000.0,seits,Jakarta Utara,512 GB,AMD,2021-01-20,8
14304,2971,Lenovo Ideapad Slim 5i,Lenovo,ideapad,10999000.0,sinarmulia,Jakarta Barat,512 GB,Intel,2021-01-20,14
14305,3418,Lenovo Ideapad 3 14iil05,Lenovo,ideapad,9799000.0,royalltech,Jakarta Utara,512 GB,Intel,2021-01-20,153
14306,3596,Lenovo Ideapad S340 14,Lenovo,ideapad,8849000.0,greetmart,Jakarta Utara,512 GB,AMD,2021-01-20,1
14307,3860,Lenovo Ideapad 130.amd A4-9125,Lenovo,ideapad,3990000.0,21computer,Bogor,,AMD,2021-01-20,5
14308,4003,Lenovo Ideapad Slim 3,Lenovo,ideapad,7399000.0,agusnawan,Jakarta Selatan,256 GB,AMD,2021-01-20,1
14309,3892,Lenovo Ideapad Slim 3,Lenovo,ideapad,5649000.0,cscom,Makassar,256 GB,Intel,2021-01-20,1
14310,3893,Lenovo Ideapad 730s 13iwl,Lenovo,ideapad,11199000.0,mimomart,Jakarta Utara,512 GB,Intel,2021-01-20,2
14311,3933,Lenovo Ideapad S340 Core,Lenovo,ideapad,7899000.0,gateway,Jakarta Utara,,Intel,2021-01-20,6
14312,3895,Lenovo Ideapad Slim 3,Lenovo,ideapad,7499000.0,les-infonetambas,Jakarta Selatan,256 GB,Intel,2021-01-20,2
14313,3468,Lenovo Ideapad Slim 3,Lenovo,ideapad,7599000.0,bigencomputer,Kab. Batang,512 GB,Intel,2021-01-20,25
14314,3470,Lenovo Ideapad Slim 3,Lenovo,ideapad,9799000.0,fastkomputer-1,Tangerang,512 GB,Intel,2021-01-20,17
14315,3896,Lenovo Ideapad Slim 3,Lenovo,ideapad,7800000.0,tcscom,Pontianak,256 GB,Intel,2021-01-20,1
14316,3795,Lenovo Ideapad Slim 5i,Lenovo,ideapad,10499000.0,envicstore,Jakarta Utara,512 GB,Intel,2021-01-20,18
14317,3667,Lenovo Ideapad Flex 5,Lenovo,ideapad,9628000.0,wikigarageid-1,Jakarta Utara,512 GB,Intel,2021-01-20,8
14318,4137,Lenovo Ideapad S340 14,Lenovo,ideapad,8699000.0,seits,Jakarta Utara,512 GB,AMD,2021-01-20,8
14319,2971,Lenovo Ideapad Slim 5i,Lenovo,ideapad,10999000.0,sinarmulia,Jakarta Barat,512 GB,Intel,2021-01-20,14
14320,3418,Lenovo Ideapad 3 14iil05,Lenovo,ideapad,9799000.0,royalltech,Jakarta Utara,512 GB,Intel,2021-01-20,153
14321,3596,Lenovo Ideapad S340 14,Lenovo,ideapad,8849000.0,greetmart,Jakarta Utara,512 GB,AMD,2021-01-20,1
14322,3929,Lenovo Ideapad Slim 5i,Lenovo,ideapad,11960000.0,infonetmanggadua,Jakarta Pusat,512 GB,Intel,2021-01-20,1
14323,3930,Lenovo Ideapad Slim 3,Lenovo,ideapad,8649000.0,cscom,Makassar,512 GB,Intel,2021-01-20,1
14324,3931,Lenovo Ideapad Flex 5,Lenovo,ideapad,9949000.0,elitecom,Kab. Tangerang,512 GB,AMD,2021-01-20,1
14325,3932,Lenovo Ideapad Slim 3,Lenovo,ideapad,7990000.0,selvia6,Jakarta Utara,256 GB,AMD,2021-01-20,2
14326,3934,Lenovo Ideapad 3 14are05,Lenovo,ideapad,9760000.0,infonetmanggadua,Jakarta Pusat,512 GB,AMD,2021-01-20,17
14327,3935,Lenovo Ideapad Slim 3i,Lenovo,ideapad,5299000.0,sentosajayacompu,Jakarta Pusat,256 GB,Intel,2021-01-20,1
14328,3936,Lenovo Ideapad 5-14iil05-k6id I5-1035g1,Lenovo,ideapad,11899000.0,reinokomputindo,Medan,512 GB,Intel,2021-01-20,2
14329,3755,Lenovo Ideapad Slim 3i,Lenovo,ideapad,7899000.0,mimomart,Jakarta Utara,512 GB,Intel,2021-01-20,3
14330,3905,Lenovo Ideapad Slim 3,Lenovo,ideapad,7499000.0,royallcom,Jakarta Pusat,256 GB,AMD,2021-01-20,1
14331,3937,Lenovo Ideapad 5-14iil05 I7-1165g7,Lenovo,ideapad,15199000.0,globalpersadasys,Jakarta Pusat,512 GB,Intel,2021-01-20,3
14332,3667,Lenovo Ideapad Flex 5,Lenovo,ideapad,9628000.0,wikigarageid-1,Jakarta Utara,512 GB,Intel,2021-01-20,8
14333,4137,Lenovo Ideapad S340 14,Lenovo,ideapad,8699000.0,seits,Jakarta Utara,512 GB,AMD,2021-01-20,8
14334,2971,Lenovo Ideapad Slim 5i,Lenovo,ideapad,10999000.0,sinarmulia,Jakarta Barat,512 GB,Intel,2021-01-20,14
14335,3418,Lenovo Ideapad 3 14iil05,Lenovo,ideapad,9799000.0,royalltech,Jakarta Utara,512 GB,Intel,2021-01-20,153
14336,3596,Lenovo Ideapad S340 14,Lenovo,ideapad,8849000.0,greetmart,Jakarta Utara,512 GB,AMD,2021-01-20,1
14337,3767,Lenovo Ideapad Y700-15isk Ci7,Lenovo,ideapad,15000000.0,newstarscomp9,Jakarta Barat,,Intel,2021-01-20,1
14338,3979,Lenovo Ideapad Slim 5i,Lenovo,ideapad,11299000.0,royallcom,Jakarta Pusat,512 GB,Intel,2021-01-20,1
14339,3980,Lenovo Ideapad Slim 3,Lenovo,ideapad,8279000.0,narutoambas,Jakarta Selatan,256 GB,AMD,2021-01-20,2
14340,3681,Lenovo Ideapad Slim 3i,Lenovo,ideapad,6450000.0,jayaeshop,Surabaya,512 GB,,2021-01-20,1
14341,3775,Lenovo Ideapad 330 Intel,Lenovo,ideapad,7850000.0,plnetaudio,Jakarta Barat,1 TB,Intel,2021-01-20,3
14342,3981,Lenovo Ideapad 130 -,Lenovo,ideapad,5500000.0,mland,Bandung,1 TB,Intel,2021-01-20,1
14343,3484,Lenovo Ideapad 330 Amd,Lenovo,ideapad,3850000.0,chigan,Kab. Kediri,,AMD,2021-01-20,9
14344,3962,Lenovo Ideapad Slim 3,Lenovo,ideapad,5199000.0,queenprocessor,Jakarta Pusat,256 GB,AMD,2021-01-20,11
14345,3770,Lenovo Ideapad 3-14iil05 -,Lenovo,ideapad,10228000.0,agungjayacomp,Jakarta Pusat,512 GB,Intel,2021-01-20,2
14346,3444,Lenovo Ideapad L340-15api Amd,Lenovo,ideapad,6399000.0,queenprocessor,Jakarta Pusat,256 GB,AMD,2021-01-20,14
14347,3667,Lenovo Ideapad Flex 5,Lenovo,ideapad,9628000.0,wikigarageid-1,Jakarta Utara,512 GB,Intel,2021-01-20,8
14348,4137,Lenovo Ideapad S340 14,Lenovo,ideapad,8699000.0,seits,Jakarta Utara,512 GB,AMD,2021-01-20,8
14349,2971,Lenovo Ideapad Slim 5i,Lenovo,ideapad,10999000.0,sinarmulia,Jakarta Barat,512 GB,Intel,2021-01-20,14
14350,3418,Lenovo Ideapad 3 14iil05,Lenovo,ideapad,9799000.0,royalltech,Jakarta Utara,512 GB,Intel,2021-01-20,153
14351,3596,Lenovo Ideapad S340 14,Lenovo,ideapad,8849000.0,greetmart,Jakarta Utara,512 GB,AMD,2021-01-20,1
14352,3473,Lenovo Ideapad Ip330-14ikbr-8mid I5,Lenovo,ideapad,8475000.0,jayaeshop,Surabaya,1 TB,Intel,2021-01-20,2
14353,4115,Lenovo Ideapad Slim 3i,Lenovo,ideapad,8080000.0,aneka-pilihan,Kab. Tangerang,512 GB,Intel,2021-01-20,3
14354,3503,Lenovo Ideapad S145-14ikb I5-1035g1,Lenovo,ideapad,10899000.0,hosanacomp,Jakarta Pusat,512 GB,Intel,2021-01-20,5
14355,4142,Lenovo Ideapad Slim 3,Lenovo,ideapad,5749000.0,auratechnology,Jakarta Pusat,256 GB,AMD,2021-01-20,8
14356,3498,Lenovo Ideapad 330-14igm,Lenovo,ideapad,4000000.0,citycomharco,Jakarta Pusat,,,2021-01-20,2
14357,4143,Promo Lenovo Ideapad Slim,Lenovo,ideapad,10505000.0,kliknklikstoreambas1,Jakarta Selatan,512 GB,Intel,2021-01-20,1
14358,4144,Lenovo Ideapad L340-15api Amd,Lenovo,ideapad,6399000.0,queenprocessor,Jakarta Pusat,256 GB,AMD,2021-01-20,5
14359,4145,Lenovo Ideapad Slim 5i,Lenovo,ideapad,11699000.0,allkomputejkt,Jakarta Pusat,512 GB,Intel,2021-01-20,1
14360,4146,Lenovo Ideapad Slim 3,Lenovo,ideapad,5499000.0,best-buyit,Makassar,256 GB,AMD,2021-01-20,7
14361,3675,Lenovo Ideapad 3 14ada05,Lenovo,ideapad,7799000.0,bestqualitycom,Jakarta Pusat,256 GB,AMD,2021-01-20,10
14362,3667,Lenovo Ideapad Flex 5,Lenovo,ideapad,9628000.0,wikigarageid-1,Jakarta Utara,512 GB,Intel,2021-01-20,8
14363,4137,Lenovo Ideapad S340 14,Lenovo,ideapad,8699000.0,seits,Jakarta Utara,512 GB,AMD,2021-01-20,8
14364,2971,Lenovo Ideapad Slim 5i,Lenovo,ideapad,10999000.0,sinarmulia,Jakarta Barat,512 GB,Intel,2021-01-20,14
14365,3418,Lenovo Ideapad 3 14iil05,Lenovo,ideapad,9799000.0,royalltech,Jakarta Utara,512 GB,Intel,2021-01-20,153
14366,3596,Lenovo Ideapad S340 14,Lenovo,ideapad,8849000.0,greetmart,Jakarta Utara,512 GB,AMD,2021-01-20,1
14367,4147,Lenovo Ideapad 130 Amd,Lenovo,ideapad,4600000.0,insyaaloh,Jakarta Barat,,AMD,2021-01-20,3
14368,4148,Lenovo Ideapad 3 14iil05,Lenovo,ideapad,10175000.0,zencom,Tangerang,512 GB,Intel,2021-01-20,5
14369,4149,Lenovo Ideapad Slim 5i,Lenovo,ideapad,13799000.0,setiajayacom,Jakarta Pusat,512 GB,Intel,2021-01-20,3
14370,4150,Lenovo Ideapad Slim 3,Lenovo,ideapad,5850000.0,retramandiri,Bogor,256 GB,AMD,2021-01-20,1
14371,4151,Lenovo Ideapad Slim 5i,Lenovo,ideapad,10999000.0,wei-1,Jakarta Barat,512 GB,,2021-01-20,1
14372,3483,Lenovo Ideapad S145-amd A9-9425.ram,Lenovo,ideapad,5950000.0,21computer,Bogor,,AMD,2021-01-20,1
